,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
735,Culver City,34.00589949912458,-118.40902450000016,Culver Walkway,34.0085448987914,-118.4082063777907,Trail
736,Culver City,34.00589949912458,-118.40902450000016,Jersey Mike's Subs,34.007248,-118.412569,Sandwich Place
737,Culver City,34.00589949912458,-118.40902450000016,Mykonos Greek Grill,34.0078651,-118.4123625,Greek Restaurant
738,Culver City,34.00589949912458,-118.40902450000016,Fresh Pita Organic Express Organic Mediterranean Restaurant,34.004314384636466,-118.4094733420584,Mediterranean Restaurant
739,Culver City,34.00589949912458,-118.40902450000016,Harajuku Taproom,34.003195618983426,-118.40718571762922,Restaurant
740,Culver City,34.00589949912458,-118.40902450000016,Chipotle Mexican Grill,34.007161815291546,-118.41262312546246,Mexican Restaurant
741,Culver City,34.00589949912458,-118.40902450000016,Blaze Pizza,34.007028,-118.412409,Pizza Place
742,Culver City,34.00589949912458,-118.40902450000016,El Rincon Criollo,34.003360201556085,-118.40798043917118,Cuban Restaurant
743,Culver City,34.00589949912458,-118.40902450000016,7-Eleven,34.0029915357788,-118.406519293785,Convenience Store
744,Culver City,34.00589949912458,-118.40902450000016,Tanner's Coffee Co,34.00392624113857,-118.40835749252294,Coffee Shop
745,Culver City,34.00589949912458,-118.40902450000016,Joxer Daly's,34.007790397372396,-118.41239291261917,Dive Bar
746,Culver City,34.00589949912458,-118.40902450000016,Global Pet Food Outlet,34.00244798606487,-118.40635268315941,Pet Store
747,Culver City,34.00589949912458,-118.40902450000016,Domino's Pizza,34.00527956233413,-118.41032266616821,Pizza Place
748,Culver City,34.00589949912458,-118.40902450000016,Avis Car Rental,34.005195,-118.410201,Rental Car Location
749,Culver City,34.00589949912458,-118.40902450000016,Starbucks,34.006874,-118.41255,Coffee Shop
750,Culver City,34.00589949912458,-118.40902450000016,Anytime Fitness,34.006585,-118.41217900000001,Gym / Fitness Center
751,Culver City,34.00589949912458,-118.40902450000016,Eco Dive Center,34.007883621697104,-118.41361520725248,Sporting Goods Shop
752,Culver City,34.00589949912458,-118.40902450000016,Hertz,34.0071537,-118.4133238,Rental Car Location
753,Culver City,34.00589949912458,-118.40902450000016,Blow,34.00444421843121,-118.40963792933525,Hookah Bar
754,Culver City,34.00589949912458,-118.40902450000016,Chase Bank,34.007408,-118.412519,Bank
755,Culver City,34.00589949912458,-118.40902450000016,Travelodge by Wyndham,34.00845864051603,-118.41009475283555,Hotel
756,Culver City,34.00589949912458,-118.40902450000016,Taco Bell,34.003290387797755,-118.40691418241595,Fast Food Restaurant
757,Culver City,34.00589949912458,-118.40902450000016,Goodwill Donation Center,34.00656031722671,-118.41293372445477,Thrift / Vintage Store
758,Culver City,34.00589949912458,-118.40902450000016,ampm,34.00772,-118.41305200000001,Convenience Store
759,Culver City,34.00589949912458,-118.40902450000016,Boulevard Music,34.00439615743623,-118.40928861709892,Music Store
760,Culver City,34.00589949912458,-118.40902450000016,Love the City Thrift Store,34.00408761696944,-118.40911919014205,Thrift / Vintage Store
761,Culver City,34.00589949912458,-118.40902450000016,Apex Aquariums,34.004094,-118.408441,Pet Store
762,Culver City,34.00589949912458,-118.40902450000016,I-405 / Culver Boulevard,34.002483599175456,-118.41001488241955,Intersection
763,Culver City,34.00589949912458,-118.40902450000016,Tellefson Park,34.008331109765926,-118.41000914812011,Playground
764,Culver City,34.00589949912458,-118.40902450000016,LAX - Virgin Atlantic - Terminal 2,34.00347736229709,-118.4050172005423,Airport Terminal
765,Del Aire,33.915552004076844,-118.36983198490955,Coast Fitness,33.916646281877256,-118.36683682319668,Gym
766,Del Aire,33.915552004076844,-118.36983198490955,Flights Craft Beer + Sports Grill,33.9167029861007,-118.36763621688131,Sports Bar
767,Del Aire,33.915552004076844,-118.36983198490955,Coast Laundry,33.91693182366225,-118.36661174605138,Laundromat
768,Del Aire,33.915552004076844,-118.36983198490955,Drink A Juice,33.916949980243764,-118.36671727207286,Juice Bar
769,Del Aire,33.915552004076844,-118.36983198490955,Christy's Treat Shoppe,33.91655700285475,-118.36796060514921,Donut Shop
770,Del Aire,33.915552004076844,-118.36983198490955,SUBWAY,33.91673020060713,-118.36770806503841,Sandwich Place
771,Del Aire,33.915552004076844,-118.36983198490955,Jack in the Box,33.91615111588117,-118.36626470088959,Fast Food Restaurant
772,Del Aire,33.915552004076844,-118.36983198490955,Denny's,33.91671870437411,-118.37490074336529,Breakfast Spot
773,Del Aire,33.915552004076844,-118.36983198490955,Burger King,33.916776650122856,-118.36729732901404,Fast Food Restaurant
774,Del Aire,33.915552004076844,-118.36983198490955,ATLAS Rent A Car,33.91572820435001,-118.37058305740358,Rental Car Location
775,Del Aire,33.915552004076844,-118.36983198490955,Interstate 405 at Exit 44,33.91638705508641,-118.37023168802261,Intersection
776,Del Aire,33.915552004076844,-118.36983198490955,Laundry Mat- Coin Laundry,33.917024,-118.366399,Laundromat
777,Del Aire,33.915552004076844,-118.36983198490955,Three sixty (360) Gym,33.91521330806243,-118.3744757907004,Gym
778,Del Aire,33.915552004076844,-118.36983198490955,Three Sixty (360) Sport Court,33.915007,-118.37478,Basketball Court
779,Del Aire,33.915552004076844,-118.36983198490955,Ramada Plaza Hawthorne/LAX,33.916082,-118.37214,Hotel
780,Del Rey,33.98929219201678,-118.423993,Angel Maid Bakery,33.992294874317736,-118.42222688549457,Bakery
781,Del Rey,33.98929219201678,-118.423993,Sakura Japanese Restaurant,33.99199104714049,-118.42234181496214,Sushi Restaurant
782,Del Rey,33.98929219201678,-118.423993,Pepe's Tacos,33.99165241279281,-118.42118435390462,Taco Place
783,Del Rey,33.98929219201678,-118.423993,Sachi.LA,33.99161579352717,-118.42150511682878,Coffee Shop
784,Del Rey,33.98929219201678,-118.423993,LA Vegan,33.99273834024122,-118.42323649325132,Vegetarian / Vegan Restaurant
785,Del Rey,33.98929219201678,-118.423993,Coni'seafood,33.992429,-118.42237,Mexican Restaurant
786,Del Rey,33.98929219201678,-118.423993,Submariner,33.99192880130691,-118.42167653807614,Sandwich Place
787,Del Rey,33.98929219201678,-118.423993,90 West Lounge,33.985306902207505,-118.42472672981214,Lounge
788,Del Rey,33.98929219201678,-118.423993,Ronnie's Diner,33.98553105346045,-118.42504451205963,Diner
789,Del Rey,33.98929219201678,-118.423993,Casa Sanchez,33.99262637482494,-118.42278531530037,Mexican Restaurant
790,Del Rey,33.98929219201678,-118.423993,Centinela Cafe,33.989669131332725,-118.41866859853575,Café
791,Del Rey,33.98929219201678,-118.423993,"Blue Box, Short and Westlawn",33.991364,-118.426524,Shipping Store
792,Del Rey,33.98929219201678,-118.423993,Happy Corner Liquor,33.99154705705645,-118.42124148314119,Convenience Store
793,Del Rey,33.98929219201678,-118.423993,Taqueria Sanchez,33.99206889926721,-118.42249024613645,Mexican Restaurant
794,Del Rey,33.98929219201678,-118.423993,Üner Car Transport (Uber Car Transport),33.991887945649005,-118.42538923394578,Transportation Service
795,Del Rey,33.98929219201678,-118.423993,Sweet E's Mini Bake Shop Truck,33.992014276328554,-118.42219467998211,Food Truck
796,Del Rey,33.98929219201678,-118.423993,Precious Paws,33.992571,-118.423322,Pet Store
797,Del Rey,33.98929219201678,-118.423993,Del Rey Smoke Stacks,33.992683,-118.42334,Smoke Shop
798,Del Rey,33.98929219201678,-118.423993,Good Dirt LA,33.99273360851477,-118.42325828802915,Hobby Shop
799,Del Rey,33.98929219201678,-118.423993,R-Cade Games,33.992824758433834,-118.42336412200973,Video Game Store
800,Del Rey,33.98929219201678,-118.423993,S. Centinela Ave & Short Ave,33.992854,-118.423347,Intersection
801,Del Rey,33.98929219201678,-118.423993,Santa Monica Big Blue Bus #14,33.99310383971662,-118.42342257499695,Bus Station
802,Desert View Highlands,34.590877152916825,-118.15455633368755,Kevin Jewelers,34.59464567407735,-118.15281374727759,Jewelry Store
803,Diamond Bar,34.000640999124634,-117.8157306687716,It's A Grind Coffee House,34.00066023604347,-117.81241162422896,Coffee Shop
804,Diamond Bar,34.000640999124634,-117.8157306687716,Massage Envy - Diamond Bar,34.0013932,-117.8113568,Spa
805,Diamond Bar,34.000640999124634,-117.8157306687716,See's Candies,34.001249331168204,-117.81251032665197,Candy Store
806,Diamond Bar,34.000640999124634,-117.8157306687716,Albertsons,34.0003456,-117.8128586,Grocery Store
807,Diamond Bar,34.000640999124634,-117.8157306687716,7-Eleven,33.997947170979,-117.813447867156,Convenience Store
808,Diamond Bar,34.000640999124634,-117.8157306687716,SUBWAY,34.00230437869903,-117.81154309418031,Sandwich Place
809,Diamond Bar,34.000640999124634,-117.8157306687716,Bull Demon King,34.00219157507335,-117.81150073126481,Asian Restaurant
810,Diamond Bar,34.000640999124634,-117.8157306687716,Round Table Pizza,34.0007082,-117.812697,Pizza Place
811,Diamond Bar,34.000640999124634,-117.8157306687716,Tea Garden,33.9968926547438,-117.8140073657905,Chinese Restaurant
812,Diamond Bar,34.000640999124634,-117.8157306687716,Old Chengdu Restaurant,34.000006,-117.810963,Chinese Restaurant
813,Diamond Bar,34.000640999124634,-117.8157306687716,Redbox,33.99809697439302,-117.81328600210828,Video Store
814,Diamond Bar,34.000640999124634,-117.8157306687716,Mr. G's Pizzeria and Pasta,33.99991294214976,-117.81070947647093,Pizza Place
815,Diamond Bar,34.000640999124634,-117.8157306687716,Cho Dang Tofu Restaurant,34.00257007870314,-117.81132570227675,Korean Restaurant
816,Diamond Bar,34.000640999124634,-117.8157306687716,Firestone Complete Auto Care,34.0017594,-117.8118999,Automotive Shop
817,Diamond Bar,34.000640999124634,-117.8157306687716,El Pollo Loco,34.000177,-117.811129,Fast Food Restaurant
818,Diamond Bar,34.000640999124634,-117.8157306687716,Domino's Pizza,33.997151118576426,-117.81395763158798,Pizza Place
819,Diamond Bar,34.000640999124634,-117.8157306687716,Round Table Pizza,34.00000580472748,-117.81063239492495,Pizza Place
820,Diamond Bar,34.000640999124634,-117.8157306687716,Jack in the Box,34.00191643107316,-117.81122982501984,Fast Food Restaurant
821,Diamond Bar,34.000640999124634,-117.8157306687716,Tea-Licious,34.00212990418508,-117.81159013314563,Tea Room
822,Diamond Bar,34.000640999124634,-117.8157306687716,Sky Attic Insulation Diamond Bar,34.002292633057,-117.81384277344,Home Service
823,Diamond Bar,34.000640999124634,-117.8157306687716,Shaved Ice Truck,33.9981907,-117.815122,Food Truck
824,Diamond Bar,34.000640999124634,-117.8157306687716,Diamond Bar Health Center,34.00101099552909,-117.81269449363866,Spa
825,Diamond Bar,34.000640999124634,-117.8157306687716,Fusion 2 Any 1 Sushi & Roll,33.999462,-117.81268,Sushi Restaurant
826,Diamond Bar,34.000640999124634,-117.8157306687716,Rainbow Donuts,33.999466376416095,-117.81245723600894,Donut Shop
827,Diamond Bar,34.000640999124634,-117.8157306687716,Koji Truck,33.99819295255385,-117.81351498316205,Food Truck
828,Diamond Bar,34.000640999124634,-117.8157306687716,The Lime Truck,33.99764888446543,-117.81437938406123,Food Truck
829,Diamond Bar,34.000640999124634,-117.8157306687716,Me So Hungry,33.99764888446543,-117.81437938406123,Food Truck
830,Diamond Bar,34.000640999124634,-117.8157306687716,Diamond Nails & Spa,33.997778000000004,-117.813548,Spa
831,Diamond Bar,34.000640999124634,-117.8157306687716,Chifa Cafe,33.997528909242284,-117.81361802454289,Cantonese Restaurant
832,Diamond Bar,34.000640999124634,-117.8157306687716,Cityplus Coffee,34.002056,-117.811676,Coffee Shop
833,Diamond Bar,34.000640999124634,-117.8157306687716,Nini Bakery,33.9969527174755,-117.81393364179056,Bakery
834,Diamond Bar,34.000640999124634,-117.8157306687716,Cluck 2 Go,34.000092,-117.81094,Chinese Restaurant
835,Diamond Bar,34.000640999124634,-117.8157306687716,Beach Pit BBQ,34.004239956269174,-117.81786203579233,BBQ Joint
836,Diamond Bar,34.000640999124634,-117.8157306687716,Far East Cuisine,34.0002757947471,-117.81084161153369,Asian Restaurant
837,Diamond Bar,34.000640999124634,-117.8157306687716,Taza Fresh,34.000013,-117.81085,Mediterranean Restaurant
838,Downey,33.93767699912541,-118.13042300000015,The Coffee Bean & Tea Leaf,33.937380931609944,-118.12825392534113,Coffee Shop
839,Downey,33.93767699912541,-118.13042300000015,Chick-fil-A,33.9375238,-118.1269829,Fast Food Restaurant
840,Downey,33.93767699912541,-118.13042300000015,Mimi's Bistro + Bakery,33.93837124660872,-118.12973485148568,Breakfast Spot
841,Downey,33.93767699912541,-118.13042300000015,SanSai Japanese Grill,33.93824964365834,-118.13104780545974,Japanese Restaurant
842,Downey,33.93767699912541,-118.13042300000015,Porto's Bakery & Cafe,33.94062733426193,-118.13341277492745,Cuban Restaurant
843,Downey,33.93767699912541,-118.13042300000015,Wells Fargo,33.9396386,-118.1314343,Bank
844,Downey,33.93767699912541,-118.13042300000015,Starfish Sushi,33.9402048527751,-118.13377719934792,Sushi Restaurant
845,Downey,33.93767699912541,-118.13042300000015,The Habit Burger Grill,33.937337,-118.126648,Burger Joint
846,Downey,33.93767699912541,-118.13042300000015,Ralphs,33.9362088,-118.1271313,Supermarket
847,Downey,33.93767699912541,-118.13042300000015,Lock & Key Social Drinkery,33.94130612342524,-118.132384121418,Restaurant
848,Downey,33.93767699912541,-118.13042300000015,Supercuts,33.937110453108104,-118.12849859910618,Salon / Barbershop
849,Downey,33.93767699912541,-118.13042300000015,Chipotle Mexican Grill,33.9378076569092,-118.12955238646725,Mexican Restaurant
850,Downey,33.93767699912541,-118.13042300000015,Wingstop,33.93717327583777,-118.12842035030145,Wings Joint
851,Downey,33.93767699912541,-118.13042300000015,Petco,33.93675186756699,-118.12854420266041,Pet Store
852,Downey,33.93767699912541,-118.13042300000015,Peking China,33.94121354243343,-118.132560400103,Chinese Restaurant
853,Downey,33.93767699912541,-118.13042300000015,CVS pharmacy,33.938525581323894,-118.13136045827733,Pharmacy
854,Downey,33.93767699912541,-118.13042300000015,Grocery Outlet,33.93961,-118.13245,Grocery Store
855,Downey,33.93767699912541,-118.13042300000015,Downey Family YMCA,33.93688240311598,-118.13566625073192,Gym
856,Downey,33.93767699912541,-118.13042300000015,LA Buns,33.94137929801769,-118.13306322516497,Burger Joint
857,Downey,33.93767699912541,-118.13042300000015,Downey High School,33.939505927570785,-118.12572324364264,High School
858,Downey,33.93767699912541,-118.13042300000015,Burger City Grill,33.94001877434132,-118.13347994156783,Burger Joint
859,Downey,33.93767699912541,-118.13042300000015,Firestone Grill,33.939589482643605,-118.13050385556652,Food
860,Downey,33.93767699912541,-118.13042300000015,Peking Restaurant,33.94118434118084,-118.13247693105167,Chinese Restaurant
861,Downey,33.93767699912541,-118.13042300000015,The 20/20 Draft House,33.940377000000005,-118.134234,Bar
862,Downey,33.93767699912541,-118.13042300000015,Bastards,33.941202021605896,-118.13254362446031,American Restaurant
863,Downey,33.93767699912541,-118.13042300000015,Grocery Outlet Bargain Market,33.9392002,-118.1326596,Grocery Store
864,Downey,33.93767699912541,-118.13042300000015,AT&T,33.93817733550154,-118.1312107711438,Mobile Phone Shop
865,Downey,33.93767699912541,-118.13042300000015,Mosaik Hookah Lounge,33.9414564680354,-118.13237560256755,Hookah Bar
866,Downey,33.93767699912541,-118.13042300000015,Stinkin Crawfish Cajun Seafood,33.94030749365784,-118.13372526211309,Seafood Restaurant
867,Downey,33.93767699912541,-118.13042300000015,Stay Gallery,33.940240252009886,-118.13293933868408,Art Gallery
868,Downey,33.93767699912541,-118.13042300000015,Starbucks,33.93599898650104,-118.12749831194284,Coffee Shop
869,Downey,33.93767699912541,-118.13042300000015,Yogurtland,33.940199,-118.13366,Dessert Shop
870,Downey,33.93767699912541,-118.13042300000015,Waba Grill,33.940148571849534,-118.13341266028375,Asian Restaurant
